Date,Open,High,Low,Close,Volume
2020-08-19,12335,12335,12290,12310,4448
2020-08-20,12335,12375,12300,12365,8703
2020-08-21,12355,12355,12305,12340,4798
2020-08-24,12410,12415,12375,12395,8748
2020-08-25,12395,12395,12310,12310,9834
2020-08-26,12345,12350,12305,12315,5959
2020-08-27,12295,12345,12295,12330,11846
2020-08-28,12265,12285,12255,12275,5165
2020-08-31,12250,12325,12240,12325,13457
2020-09-01,12340,12340,12275,12305,34362
2020-09-02,12360,12360,12320,12350,19647
2020-09-03,12350,12395,12350,12390,21449
2020-09-04,12410,12445,12405,12415,28005
2020-09-07,12325,12375,12315,12340,13683
2020-09-08,12380,12380,12325,12335,6869
2020-09-09,12365,12415,12365,12400,10256
2020-09-10,12355,12355,12310,12330,3129
2020-09-11,12330,12385,12330,12360,4869
2020-09-14,12360,12390,12315,12350,18167
2020-09-15,12340,12340,12290,12290,3947
2020-09-16,12320,12320,12245,12265,5669
2020-09-17,12280,12290,12225,12260,13766
2020-09-18,12245,12245,12100,12105,10455
2020-09-21,12115,12165,12075,12100,9512
2020-09-22,12115,12185,12115,12185,5238
2020-09-23,12175,12185,12120,12175,22924
2020-09-24,12190,12250,12190,12250,7267
2020-09-25,12225,12245,12185,12245,5440
2020-09-28,12245,12270,12235,12260,7825
2020-09-29,12255,12255,12195,12220,9015
2020-10-05,12190,12190,12095,12140,8758
2020-10-06,12090,12090,12030,12080,14335
2020-10-07,12075,12140,12040,12060,6126
2020-10-08,12055,12055,11990,11995,7355
2020-10-12,11975,11975,11935,11940,13141
2020-10-13,11925,11995,11925,11945,4202
2020-10-14,11975,11995,11910,11975,8614
2020-10-15,11975,11980,11930,11950,14898
2020-10-16,11915,11985,11915,11985,20668
2020-10-19,11965,11965,11870,11900,5744
2020-10-20,11905,11905,11840,11875,4685
2020-10-21,11875,11875,11740,11755,5804
2020-10-22,11810,11830,11780,11805,5610
2020-10-23,11820,11820,11760,11780,6734
2020-10-26,11780,11780,11720,11740,5818
2020-10-27,11725,11800,11725,11740,4912
2020-10-28,11815,11820,11765,11820,4173
2020-10-29,11840,11840,11775,11775,13066
2020-10-30,11800,11835,11715,11835,19565
2020-11-02,11820,11825,11765,11800,9988
2020-11-03,11790,11815,11755,11780,3823
2020-11-04,11720,11920,11650,11850,14819
2020-11-05,11800,11840,11765,11790,13675
2020-11-06,12045,12045,11715,11715,7020
2020-11-09,11705,11705,11610,11630,34086
2020-11-10,11640,11640,11570,11590,30901
2020-11-11,11540,11560,11480,11500,7883
2020-11-12,11545,11595,11525,11570,4995
2020-11-13,11605,11640,11580,11635,3024
2020-11-16,11630,11630,11510,11545,21028
2020-11-17,11545,11570,11500,11525,8195
2020-11-18,11520,11565,11520,11525,6589
2020-11-19,11510,11660,11510,11660,3719
2020-11-20,11685,11685,11620,11640,2622
2020-11-23,11640,11655,11570,11570,6920
2020-11-24,11570,11600,11555,11595,5876
2020-11-25,11590,11590,11510,11550,7180
2020-11-26,11585,11585,11520,11520,9619
2020-11-27,11545,11565,11520,11540,8463
2020-11-30,11505,11580,11505,11580,15673
2020-12-01,11575,11590,11555,11555,10237
2020-12-02,11555,11555,11455,11465,18983
2020-12-03,11460,11485,11395,11415,13466
2020-12-04,11445,11445,11295,11295,9545
2020-12-07,11330,11340,11295,11305,5655
2020-12-08,11310,11360,11310,11345,6227
2020-12-09,11345,11360,11300,11330,3866
2020-12-10,11360,11400,11345,11390,5981
2020-12-11,11380,11455,11360,11420,6418
2020-12-14,11445,11445,11400,11440,5393
2020-12-15,11445,11485,11405,11455,5263
2020-12-16,11445,11460,11380,11460,3063
2020-12-17,11460,11460,11405,11435,4469
2020-12-18,11445,11505,11435,11500,4262
2020-12-21,11505,11525,11460,11520,3491
2020-12-22,11535,11580,11520,11570,6435
2020-12-23,11525,11595,11525,11580,9444
2020-12-24,11565,11565,11480,11495,12374
2020-12-28,11585,11585,11410,11440,13402
2020-12-29,11445,11475,11400,11410,11234
2020-12-30,11445,11445,11360,11370,8380
2021-01-04,11370,11370,11295,11335,20354
2021-01-05,11370,11415,11360,11415,14517
2021-01-06,11380,11385,11330,11335,18620
2021-01-07,11365,11365,11315,11340,11049
2021-01-08,11365,11405,11325,11330,13106
2021-01-11,11300,11400,11300,11380,19654
2021-01-12,11380,11380,11320,11335,11687
2021-01-13,11335,11335,11300,11315,6910
2021-01-14,11340,11410,11340,11380,8663
2021-01-15,11355,11390,11310,11390,13992
2021-01-18,11385,11475,11385,11450,25871
2021-01-19,11450,11450,11390,11420,10548
2021-01-20,11445,11445,11375,11400,8762
2021-01-21,11360,11425,11355,11405,59907
2021-01-22,11405,11445,11380,11440,8316
2021-01-25,11460,11460,11415,11420,8473
2021-01-26,11435,11500,11435,11500,15965
2021-01-27,11500,11500,11435,11485,33184
2021-01-28,11720,11720,11550,11650,19495
2021-01-29,11640,11640,11535,11595,10686
2021-02-01,11595,11605,11545,11560,26069
2021-02-02,11580,11600,11525,11580,10715
2021-02-03,11575,11575,11495,11515,21133
2021-02-04,11535,11565,11485,11555,7475
2021-02-05,11575,11655,11555,11615,14252
2021-02-08,11595,11595,11505,11530,13331
2021-02-09,11485,11530,11480,11515,6799
2021-02-10,11500,11500,11415,11430,10995
2021-02-15,11450,11450,11360,11380,21166
2021-02-16,11380,11380,11310,11350,14233
2021-02-17,11350,11400,11340,11370,12488
2021-02-18,11350,11385,11330,11375,7946
2021-02-19,11380,11395,11330,11335,9673
2021-02-22,11350,11350,11270,11340,19806
2021-02-23,11315,11370,11310,11325,16824
2021-02-24,11330,11390,11330,11390,13570
2021-02-25,11230,11340,11230,11295,17135
2021-02-26,11270,11380,11260,11350,14505
2021-03-02,11315,11405,11290,11375,14859
2021-03-03,11400,11410,11365,11370,6049
2021-03-04,11330,11390,11330,11350,10182
2021-03-05,11350,11370,11280,11295,12554
2021-03-08,11295,11350,11270,11345,15856
2021-03-09,11345,11420,11345,11410,17738
2021-03-10,11405,11460,11370,11440,8452
2021-03-11,11440,11440,11355,11360,5363
2021-03-12,11360,11385,11305,11345,15622
2021-03-15,11390,11390,11320,11345,5425
2021-03-16,11355,11355,11295,11310,4573
2021-03-17,11270,11330,11270,11300,5256
2021-03-18,11275,11275,11205,11230,4578
2021-03-19,11230,11295,11225,11285,4692
2021-03-22,11235,11285,11235,11260,5270
2021-03-23,11235,11260,11200,11255,6783
2021-03-24,11300,11365,11300,11355,8895
2021-03-25,11355,11365,11320,11340,8087
2021-03-26,11340,11350,11290,11300,3787
2021-03-29,11295,11315,11250,11315,6140
2021-03-30,11295,11295,11245,11245,4952
2021-03-31,11245,11280,11235,11250,2243
2021-04-01,11235,11235,11155,11225,8123
2021-04-02,11250,11255,11200,11230,14552
2021-04-05,11230,11235,11175,11200,6141
2021-04-06,11205,11240,11115,11115,9742
2021-04-07,11205,11205,11130,11140,5153
2021-04-08,11130,11190,11130,11155,4333
2021-04-09,11225,11225,11130,11200,10276
2021-04-12,11200,11255,11170,11240,4776
2021-04-13,11250,11250,11210,11210,3120
2021-04-14,11260,11260,11160,11175,6082
2021-04-15,11230,11230,11170,11200,2337
2021-04-16,11250,11260,11170,11195,16148
2021-04-19,11250,11250,11200,11240,7868
2021-04-20,11220,11220,11145,11160,39487
2021-04-21,11170,11260,11170,11260,14381
2021-04-22,11220,11260,11220,11255,3155
2021-04-23,11255,11295,11250,11255,8630
2021-04-26,11245,11245,11180,11185,9461
2021-04-27,11190,11190,11125,11140,7288
2021-04-28,11175,11175,11130,11135,4254
2021-04-29,11135,11135,11070,11110,4937
2021-04-30,11110,11135,11080,11135,3653
2021-05-03,11205,11255,11155,11255,20602
2021-05-04,11255,11285,11245,11250,11726
2021-05-06,11285,11335,11285,11335,8174
2021-05-07,11310,11310,11265,11280,7933
2021-05-10,11300,11300,11200,11220,6408
2021-05-11,11230,11285,11210,11260,4170
2021-05-12,11250,11310,11230,11290,5283
2021-05-13,11295,11340,11290,11310,18947
2021-05-14,11330,11340,11285,11305,14536
2021-05-17,11335,11410,11310,11410,11952
2021-05-18,11410,11420,11335,11345,6652
2021-05-20,11360,11370,11335,11335,11379
2021-05-21,11350,11350,11300,11330,4111
2021-05-24,11330,11355,11315,11340,8976
2021-05-25,11310,11355,11265,11295,6120
2021-05-26,11335,11335,11255,11280,9372
2021-05-27,11285,11300,11265,11300,10119
2021-05-28,11295,11295,11205,11235,21093
2021-05-31,11235,11270,11210,11215,8629
2021-06-01,11180,11190,11140,11150,14189
2021-06-02,11195,11245,11160,11245,7150
2021-06-03,11265,11265,11195,11240,5640
2021-06-04,11240,11260,11225,11250,4866
2021-06-07,11250,11255,11205,11235,3215
2021-06-08,11235,11275,11210,11270,17647
2021-06-09,11275,11325,11270,11285,4878
2021-06-10,11320,11330,11300,11320,3518
2021-06-11,11340,11340,11290,11315,5164
2021-06-14,11240,11355,11240,11355,8971
2021-06-15,11340,11355,11315,11335,7913
2021-06-16,11335,11340,11300,11325,12151
2021-06-17,11330,11385,11330,11380,20092
2021-06-18,11410,11425,11380,11405,7563
2021-06-21,11450,11560,11445,11505,24693
2021-06-22,11415,11445,11410,11435,13314
2021-06-23,11445,11495,11405,11470,21592
2021-06-24,11450,11490,11445,11450,2753
2021-06-25,11450,11450,11370,11385,7484
2021-06-28,11350,11405,11350,11400,10662
2021-06-29,11435,11435,11400,11400,6073
2021-06-30,11420,11430,11360,11390,18510
2021-07-01,11400,11455,11400,11440,13541
2021-07-02,11455,11475,11445,11460,4919
2021-07-05,11460,11475,11425,11475,11636
2021-07-06,11460,11485,11430,11450,9899
2021-07-07,11450,11610,11445,11565,15036
2021-07-08,11590,11680,11590,11670,10812
2021-07-09,11675,11725,11660,11715,9599
2021-07-12,11715,11715,11645,11680,5772
2021-07-13,11695,11695,11625,11665,5809
2021-07-14,11655,11690,11655,11675,6888
2021-07-15,11670,11690,11605,11630,6839
2021-07-16,11630,11680,11610,11645,7934
2021-07-19,11645,11740,11645,11730,23168
2021-07-20,11770,11840,11770,11825,20555
2021-07-21,11825,11870,11785,11870,9542
2021-07-22,11800,11800,11755,11775,15335
2021-07-23,11750,11780,11740,11780,14629
2021-07-26,11810,11850,11780,11850,12920
2021-07-27,11830,11830,11755,11765,10226
2021-07-28,11785,11880,11785,11845,8698
2021-07-29,11845,11845,11715,11750,9706
2021-07-30,11745,11795,11705,11790,4934
2021-08-02,11840,11860,11800,11820,38131
2021-08-03,11860,11870,11820,11830,6026
2021-08-04,11860,11860,11750,11755,30355
2021-08-05,11735,11800,11735,11755,7605
2021-08-06,11740,11740,11690,11725,6144
2021-08-09,11710,11735,11690,11710,9199
2021-08-10,11725,11755,11680,11725,7486
2021-08-11,11730,11765,11730,11755,4402
2021-08-12,11780,11830,11755,11830,4698
2021-08-13,11835,11885,11795,11885,10719
2021-08-17,11910,12050,11900,12040,38787
2021-08-18,12035,12035,11895,11925,15126
2021-08-19,11920,12025,11920,12025,24361
2021-08-20,12025,12055,11940,12050,13653
2021-08-23,12030,12030,11930,11950,8451
2021-08-24,11955,11955,11870,11870,13860
2021-08-25,11860,11920,11840,11920,11245
2021-08-26,11900,11925,11830,11915,9376
2021-08-27,11900,11930,11850,11885,31649
2021-08-30,11880,11880,11835,11865,11510
2021-08-31,11880,11910,11815,11820,24480
2021-09-01,11795,11910,11785,11810,81168
2021-09-02,11835,11875,11810,11855,12840
2021-09-03,11845,11845,11790,11810,7780
2021-09-06,11770,11830,11770,11815,6185
2021-09-07,11830,11830,11780,11790,6928
2021-09-08,11810,11865,11810,11845,9688
2021-09-09,11935,11935,11875,11915,7734
2021-09-10,11940,11960,11880,11915,13203
2021-09-13,11880,11970,11880,11965,11606
2021-09-14,11965,11965,11900,11900,11215
2021-09-15,11965,11965,11920,11940,7388
2021-09-16,11890,11945,11885,11945,3582
2021-09-17,11950,11990,11935,11955,8009
2021-09-23,11955,12040,11935,11935,14165
2021-09-24,11890,11895,11835,11860,11459
2021-09-27,11860,11890,11825,11855,5734
2021-09-28,11855,11900,11855,11865,7445
2021-09-29,11920,11920,11825,11850,26408
2021-09-30,11850,11930,11840,11870,61313
2021-10-01,11895,11940,11885,11940,33577
2021-10-05,11940,11940,11880,11935,7872
2021-10-06,11945,11945,11885,11925,8161
2021-10-07,11950,11950,11885,11905,2383
2021-10-08,11935,11935,11880,11905,2842
2021-10-12,11940,11955,11885,11925,6096
2021-10-13,11925,11935,11875,11905,5388
2021-10-14,11875,11895,11830,11850,5988
2021-10-15,11850,11850,11800,11825,3456
2021-10-18,11825,11825,11760,11805,5835
2021-10-19,11780,11795,11735,11740,5865
2021-10-20,11660,11690,11615,11670,9334
2021-10-21,11670,11700,11625,11695,8605
2021-10-22,11650,11665,11630,11655,14193
2021-10-25,11690,11690,11575,11590,28904
2021-10-26,11590,11620,11535,11565,11261
2021-10-27,11580,11630,11555,11630,6635
2021-10-28,11710,11710,11650,11660,7358
2021-10-29,11675,11675,11575,11575,12285
2021-11-01,11605,11700,11605,11685,30528
2021-11-02,11665,11715,11665,11690,4116
2021-11-03,11695,11780,11695,11775,7753
2021-11-04,11775,11775,11695,11735,5643
2021-11-05,11775,11830,11775,11820,7139
2021-11-08,11875,11885,11825,11860,5630
2021-11-09,11860,11860,11770,11780,3632
2021-11-10,11835,11855,11770,11840,6039
2021-11-11,11800,11800,11755,11755,14806
2021-11-12,11755,11755,11690,11700,4116
2021-11-15,11705,11755,11705,11725,3138
2021-11-16,11725,11740,11640,11700,5611
2021-11-17,11700,11745,11690,11700,8409
2021-11-18,11700,11740,11685,11715,3181
2021-11-19,11705,11770,11705,11745,15918
2021-11-22,11760,11825,11760,11785,4730
2021-11-23,11785,11795,11725,11765,7911
2021-11-24,11770,11770,11720,11740,24659
2021-11-25,11735,11760,11720,11760,3583
2021-11-26,11760,11860,11760,11840,5092
2021-11-29,11910,11910,11850,11895,5990
2021-11-30,11925,11925,11835,11900,34191
2021-12-01,11835,11835,11740,11790,27111
2021-12-02,11835,11835,11765,11775,11885
2021-12-03,11740,11830,11740,11820,9501
2021-12-06,11790,11905,11790,11870,13363
2021-12-07,11870,11870,11795,11795,4140
2021-12-08,11800,11800,11740,11750,8542
2021-12-09,11710,11710,11675,11695,5984
2021-12-10,11760,11765,11705,11750,2589
2021-12-13,11755,11790,11735,11770,5656
2021-12-14,11790,11865,11790,11840,6355
2021-12-15,11900,11900,11835,11860,5878
2021-12-16,11855,11855,11795,11845,10787
2021-12-17,11880,11905,11855,11855,9862
2021-12-20,11870,11990,11870,11990,10309
2021-12-21,11960,11980,11945,11960,36660
2021-12-22,11975,11975,11885,11935,11403
2021-12-23,11915,11920,11850,11890,18605
2021-12-24,11885,11885,11830,11865,8403
2021-12-27,11865,11865,11830,11840,5919
2021-12-28,11875,11875,11830,11870,4016
2021-12-29,11880,11885,11850,11875,6395
2021-12-30,11800,11855,11780,11855,12837
2022-01-03,11855,11890,11825,11880,26743
2022-01-04,11845,11860,11800,11830,10838
2022-01-05,11830,11860,11830,11855,8862
2022-01-06,11855,11855,11785,11795,7340
2022-01-07,11800,11840,11800,11830,3122
2022-01-10,11810,11810,11735,11750,8038
2022-01-11,11785,11785,11700,11725,7321
2022-01-12,11725,11725,11670,11705,15067
2022-01-13,11650,11685,11630,11650,11128
2022-01-14,11675,11705,11655,11670,28867
2022-01-17,11570,11695,11570,11695,5787
2022-01-18,11690,11690,11575,11600,3576
2022-01-19,11600,11620,11565,11605,10871
2022-01-20,11600,11615,11560,11610,5032
2022-01-21,11700,11720,11665,11705,7710
2022-01-24,11705,11725,11665,11725,8552
2022-01-25,11755,11770,11695,11745,11953
2022-01-26,11745,11745,11715,11720,12985
2022-01-27,11745,11745,11680,11720,10028
2022-01-28,11760,11775,11720,11760,11734
2022-02-03,11760,11805,11760,11795,20438
2022-02-04,11800,11800,11670,11680,12288
2022-02-07,11640,11655,11605,11655,11331
2022-02-08,11640,11640,11585,11600,6835
2022-02-09,11600,11600,11545,11590,3640
2022-02-10,11600,11600,11540,11585,6990
2022-02-11,11580,11580,11520,11520,11275
2022-02-14,11530,11595,11530,11565,5847
2022-02-15,11555,11580,11515,11565,5414
2022-02-16,11545,11545,11495,11510,7516
2022-02-17,11510,11585,11500,11535,4459
2022-02-18,11550,11610,11515,11545,4282
2022-02-21,11570,11610,11545,11565,19074
2022-02-22,11605,11630,11570,11570,5012
2022-02-23,11545,11550,11510,11535,2241
2022-02-24,11505,11700,11505,11665,6992
2022-02-25,11625,11630,11580,11620,13628
2022-02-28,11620,11740,11620,11680,12895
2022-03-02,11740,11860,11740,11840,9306
2022-03-03,11795,11795,11715,11740,8010
2022-03-04,11725,11920,11725,11870,5502
2022-03-07,11980,12095,11980,12085,8710
2022-03-08,12095,12115,12020,12100,14268
2022-03-10,11935,11935,11840,11915,11772
2022-03-11,11885,11930,11860,11910,5709
2022-03-14,11900,11915,11870,11910,3396
2022-03-15,11905,11905,11820,11860,4866
2022-03-16,11770,11880,11770,11780,19546
2022-03-17,11770,11770,11565,11575,10107
2022-03-18,11565,11590,11490,11505,12626
2022-03-21,11465,11560,11465,11560,12289
2022-03-22,11500,11505,11455,11465,15776
2022-03-23,11455,11455,11330,11380,19241
2022-03-24,11480,11485,11425,11440,6185
2022-03-25,11460,11460,11420,11450,9567
2022-03-28,11340,11430,11340,11355,12400
2022-03-29,11420,11420,11325,11345,10840
2022-03-30,11340,11375,11325,11350,7347
2022-03-31,11330,11380,11330,11380,51058
2022-04-01,11380,11395,11340,11380,11694
2022-04-04,11345,11375,11300,11330,7137
2022-04-05,11345,11350,11290,11305,7689
2022-04-06,11275,11275,11180,11210,6234
2022-04-07,11245,11280,11245,11280,7932
2022-04-08,11290,11290,11230,11275,3678
2022-04-11,11280,11285,11240,11255,12740
2022-04-12,11255,11285,11235,11240,35386
2022-04-13,11290,11300,11230,11240,10114
2022-04-14,11280,11320,11255,11290,3621
2022-04-15,11150,11335,11150,11265,4689
2022-04-18,11245,11250,11200,11250,6087
2022-04-19,11235,11280,11235,11270,10544
2022-04-20,11230,11230,11175,11200,10075
2022-04-21,11200,11275,11200,11245,8360
2022-04-22,11240,11240,11195,11210,9423
2022-04-25,11295,11375,11215,11375,11877
2022-04-26,11435,11435,11330,11375,17540
2022-04-27,11535,11615,11395,11595,67126
2022-04-28,11590,11645,11525,11610,14857
2022-04-29,11655,11655,11435,11440,11693
2022-05-02,11440,11485,11440,11470,8313
2022-05-03,11385,11450,11385,11415,11625
2022-05-04,11390,11410,11360,11400,7715
2022-05-06,11410,11480,11410,11460,7416
2022-05-09,11455,11455,11375,11430,16022
2022-05-10,11495,11570,11490,11500,11287
2022-05-11,11600,11600,11550,11580,14948
2022-05-12,11625,11765,11570,11740,5716
2022-05-13,11740,11760,11660,11695,8101
2022-05-16,11665,11700,11540,11675,34757
2022-05-17,11755,11755,11595,11615,11350
2022-05-18,11580,11580,11465,11465,17652
2022-05-19,11675,11675,11560,11605,11363
2022-05-20,11595,11625,11540,11560,10782
2022-05-23,11610,11740,11530,11545,24307
2022-05-24,11525,11555,11515,11550,2425
2022-05-25,11560,11650,11560,11630,6057
2022-05-26,11735,11735,11600,11670,11275
2022-05-27,11605,11610,11520,11565,6542
2022-05-30,11435,11520,11370,11370,37302
2022-05-31,11370,11370,11275,11305,11664
2022-06-02,11275,11400,11275,11375,9293
2022-06-03,11290,11310,11245,11300,36739
2022-06-07,11300,11350,11295,11335,37640
2022-06-08,11350,11370,11330,11340,22594
2022-06-09,11340,11370,11305,11340,7191
2022-06-10,11325,11450,11325,11435,12212
2022-06-13,11405,11480,11405,11430,32220
2022-06-14,11220,11390,11220,11390,43265
2022-06-15,11315,11345,11270,11325,24110
2022-06-16,11405,11405,11285,11380,10348
2022-06-17,11490,11490,11385,11445,41702
2022-06-20,11450,11565,11450,11480,54695
2022-06-21,11470,11470,11380,11455,20002
2022-06-22,11415,11525,11415,11525,17786
2022-06-23,11600,11660,11600,11635,9976
2022-06-24,11660,11715,11625,11670,16181
2022-06-27,11695,11695,11465,11515,23010
2022-06-28,11560,11560,11445,11475,39693
2022-06-29,11475,11680,11445,11680,5741
2022-06-30,11695,11730,11640,11700,11095
2022-07-01,11680,11800,11645,11785,26340
2022-07-04,11875,11885,11795,11830,33385
2022-07-05,11830,11845,11755,11830,11230
2022-07-06,12000,12040,11950,11985,18525
2022-07-07,11940,11940,11785,11820,9048
2022-07-08,12100,12100,11725,11790,8862
2022-07-11,11680,11740,11655,11740,6291
2022-07-12,11980,11980,11835,11900,8581
2022-07-13,11880,11880,11810,11855,8211
2022-07-14,11910,11920,11840,11910,5378
2022-07-15,11960,12030,11945,12025,31614
2022-07-18,12015,12015,11925,11960,9472
2022-07-19,11880,11945,11855,11895,7416
2022-07-20,11855,11855,11740,11845,11814
2022-07-21,11845,11870,11775,11775,13027
2022-07-22,11940,11950,11900,11950,21812
2022-07-25,11985,12055,11975,12030,7755
2022-07-26,12065,12065,11975,11995,7286
2022-07-27,11980,12045,11975,12040,42097
2022-07-28,11990,12035,11920,11920,57051
2022-07-29,11990,12060,11980,12035,11495
2022-08-01,12055,12120,12055,12085,31936
2022-08-02,12215,12215,12115,12155,29609
2022-08-03,12190,12190,12035,12070,9702
2022-08-04,12060,12075,12025,12050,36989
2022-08-05,12090,12090,11960,11995,18751
2022-08-08,11900,11965,11895,11960,17237
2022-08-09,11935,11980,11930,11960,10294
2022-08-10,11955,11990,11950,11990,59948
2022-08-11,11910,11960,11905,11945,49772
2022-08-12,11955,11965,11855,11875,77237
