Date,Open,Close,High,Low,Volume
2015-05-18,6800,6800,6800,6800,200
2015-05-19,5780,5780,5780,5780,100
2015-05-20,4925,4920,4925,4920,1100
2015-05-21,4185,4185,4185,4185,100
2015-05-22,3560,3560,3560,3560,1000
2015-05-26,3030,3030,3030,3030,6300
2015-05-27,2580,3000,3100,2580,24401
2015-05-28,3000,3000,3000,3000,0
2015-05-29,3000,3000,3000,3000,200
2015-06-01,3000,3000,3000,3000,0
2015-06-02,3000,3000,3000,3000,20
2015-06-03,3000,3000,3000,3000,0
2015-06-04,3000,3000,3000,3000,0
2015-06-05,3000,3000,3000,3000,0
2015-06-08,3450,3000,3450,3000,210
2015-06-09,3000,3000,3000,3000,0
2015-06-10,3000,3000,3000,3000,0
2015-06-11,3000,2950,3000,2950,4500
2015-06-12,2950,2900,2950,2900,11800
2015-06-15,2900,2900,2900,2900,0
2015-06-16,2700,2700,2700,2700,500
2015-06-17,2800,2800,2800,2800,0
2015-06-18,2900,2900,2900,2900,1
2015-06-19,2900,2900,2900,2900,0
2015-06-22,2900,2900,2900,2900,0
2015-06-23,2900,2900,2900,2900,0
2015-06-24,3050,3050,3050,3050,3377
2015-06-25,3100,3000,3200,3000,6201
2015-06-26,3000,3000,3000,3000,3000
2015-06-29,3200,3450,3450,3200,39714
2015-06-30,3000,3350,3450,3000,9501
2015-07-01,3500,3550,3550,3500,3000
2015-07-02,3600,3650,4000,3600,13011
2015-07-03,4000,3680,4000,3680,10001
2015-07-06,4000,4100,4230,4000,11211
2015-07-07,3490,4300,4350,3485,462
2015-07-08,4400,4200,4400,4200,3652
2015-07-09,4300,4080,4300,4080,1031
2015-07-10,4035,4350,4350,4035,19406
2015-07-13,4300,4400,4400,4300,7578
2015-07-14,4350,4350,4350,4350,2500
2015-07-15,4100,4300,4300,4100,2450
2015-07-16,4300,4290,4300,4290,1400
2015-07-17,4290,4290,4350,4010,7861
2015-07-20,4300,4170,4300,4000,10286
2015-07-21,4310,4285,4310,4100,5066
2015-07-22,4300,4300,4700,4250,22083
2015-07-23,4500,4320,4500,4300,2560
2015-07-24,4300,4200,4300,4200,5301
2015-07-27,4200,4200,4200,4200,650
2015-07-28,4200,4200,4200,3570,1531
2015-07-29,3580,3580,3580,3580,0
2015-07-30,4100,4090,4100,3130,1213
2015-07-31,4090,4090,4090,4090,0
2015-08-03,4050,4050,4050,4050,1
2015-08-04,4000,3500,4000,3500,5506
2015-08-05,4000,4000,4000,3850,7090
2015-08-06,3995,4000,4200,3400,4989
2015-08-07,4000,4000,4000,4000,0
2015-08-10,4300,4090,4300,4000,3020
2015-08-11,3700,3700,3700,3700,1
2015-08-12,4000,4000,4000,4000,600
2015-08-13,4000,4000,4000,4000,100
2015-08-17,4100,4050,4100,4050,110
2015-08-18,3650,3650,3650,3650,1
2015-08-19,3900,3850,3900,3850,20
2015-08-20,4050,4050,4050,4050,10
2015-08-21,4000,4000,4000,4000,10
2015-08-24,3400,3400,3400,3400,1
2015-08-25,3900,3900,3900,3400,1024
2015-08-26,4000,4000,4000,4000,10
2015-08-27,4000,4000,4000,4000,10
2015-08-28,3900,3900,3900,3900,10
2015-08-31,3950,3950,3950,3950,57
2015-09-01,4000,4000,4000,4000,20
2015-09-02,4000,3950,4000,3600,52
2015-09-03,3900,3900,3900,3900,0
2015-09-04,3950,3950,3950,3950,50
2015-09-07,4120,3700,4120,3700,749
2015-09-08,3900,3200,3900,3200,51
2015-09-09,3680,3200,3680,3200,64
2015-09-10,3680,3200,3680,3100,1551
2015-09-11,3200,3400,3400,3200,2
2015-09-14,3600,2900,3600,2900,11
2015-09-15,3150,3335,3335,3150,740
2015-09-16,3800,3600,3800,3600,21
2015-09-17,4100,3060,4100,3060,11
2015-09-18,3515,3515,3515,3515,3
2015-09-21,3005,3005,3005,3005,1
2015-09-22,2555,2555,3455,2555,15
2015-09-23,2805,2805,2805,2805,1
2015-09-24,2805,2805,2805,2805,14
2015-09-25,3000,3225,3225,3000,462
2015-09-30,3145,3145,3145,3145,1
2015-10-01,3600,3600,3600,3600,10
2015-10-02,3215,3215,3215,3215,2
2015-10-05,3690,3220,3690,3220,8
2015-10-06,3500,3500,3500,3500,1
2015-10-07,4000,3000,4000,3000,3
2015-10-08,2555,2555,2555,2555,2
2015-10-12,2935,2810,2935,2200,22
2015-10-13,3230,2910,3230,2910,11
2015-10-14,2915,2915,2915,2915,0
2015-10-15,3350,3000,3350,3000,4
2015-10-16,3450,3450,3450,3450,10
2015-10-19,3965,3965,3965,3965,10
2015-10-20,4555,4200,4555,3375,17
